"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CPI","ENRG","AGRWTH","A","2021",12.30831,
"GRC","CPI","ENRG","AGRWTH","A","2022",38.38018,
"HUN","CPI","ENRG","AGRWTH","A","1991",70.7714,
"HUN","CPI","ENRG","AGRWTH","A","1992",22.77045,
"HUN","CPI","ENRG","AGRWTH","A","1993",17.07276,
"HUN","CPI","ENRG","AGRWTH","A","1994",11.34406,
"HUN","CPI","ENRG","AGRWTH","A","1995",33.9129,
"HUN","CPI","ENRG","AGRWTH","A","1996",28.38893,
"HUN","CPI","ENRG","AGRWTH","A","1997",22.25754,
"HUN","CPI","ENRG","AGRWTH","A","1998",13.67129,
"HUN","CPI","ENRG","AGRWTH","A","1999",12.97662,
"HUN","CPI","ENRG","AGRWTH","A","2000",17.33362,
"HUN","CPI","ENRG","AGRWTH","A","2001",4.442864,
"HUN","CPI","ENRG","AGRWTH","A","2002",2.544869,
"HUN","CPI","ENRG","AGRWTH","A","2003",5.507702,
"HUN","CPI","ENRG","AGRWTH","A","2004",10.15141,
"HUN","CPI","ENRG","AGRWTH","A","2005",7.354639,
"HUN","CPI","ENRG","AGRWTH","A","2006",6.825074,
"HUN","CPI","ENRG","AGRWTH","A","2007",13.82023,
"HUN","CPI","ENRG","AGRWTH","A","2008",11.68632,
"HUN","CPI","ENRG","AGRWTH","A","2009",2.893582,
"HUN","CPI","ENRG","AGRWTH","A","2010",11.46875,
"HUN","CPI","ENRG","AGRWTH","A","2011",9.051234,
"HUN","CPI","ENRG","AGRWTH","A","2012",8.585055,
"HUN","CPI","ENRG","AGRWTH","A","2013",-5.351644,
"HUN","CPI","ENRG","AGRWTH","A","2014",-7.24916,
"HUN","CPI","ENRG","AGRWTH","A","2015",-7.464918,
"HUN","CPI","ENRG","AGRWTH","A","2016",-3.648229,
"HUN","CPI","ENRG","AGRWTH","A","2017",4.048249,
"HUN","CPI","ENRG","AGRWTH","A","2018",4.521841,
"HUN","CPI","ENRG","AGRWTH","A","2019",0.6049822,
"HUN","CPI","ENRG","AGRWTH","A","2020",-2.812168,
"HUN","CPI","ENRG","AGRWTH","A","2021",11.24052,
"HUN","CPI","ENRG","AGRWTH","A","2022",15.40517,
"IRL","CPI","ENRG","AGRWTH","A","1984",6.461932,
"IRL","CPI","ENRG","AGRWTH","A","1985",7.331731,
"IRL","CPI","ENRG","AGRWTH","A","1986",-6.382979,
"IRL","CPI","ENRG","AGRWTH","A","1987",-1.495215,
"IRL","CPI","ENRG","AGRWTH","A","1988",-0.667881,
"IRL","CPI","ENRG","AGRWTH","A","1989",4.217604,
"IRL","CPI","ENRG","AGRWTH","A","1990",2.639296,
"IRL","CPI","ENRG","AGRWTH","A","1991",1.485714,
"IRL","CPI","ENRG","AGRWTH","A","1992",-1.576577,
"IRL","CPI","ENRG","AGRWTH","A","1993",0.1716247,
"IRL","CPI","ENRG","AGRWTH","A","1994",0.7424329,
"IRL","CPI","ENRG","AGRWTH","A","1995",0.5668934,
"IRL","CPI","ENRG","AGRWTH","A","1996",3.776776,
"IRL","CPI","ENRG","AGRWTH","A","1997",3.154387,
"IRL","CPI","ENRG","AGRWTH","A","1998",-0.6187917,
"IRL","CPI","ENRG","AGRWTH","A","1999",1.867934,
"IRL","CPI","ENRG","AGRWTH","A","2000",13.6561,
"IRL","CPI","ENRG","AGRWTH","A","2001",-2.646476,
"IRL","CPI","ENRG","AGRWTH","A","2002",3.474342,
"IRL","CPI","ENRG","AGRWTH","A","2003",4.046081,
"IRL","CPI","ENRG","AGRWTH","A","2004",8.412098,
"IRL","CPI","ENRG","AGRWTH","A","2005",12.66658,
"IRL","CPI","ENRG","AGRWTH","A","2006",8.125138,
"IRL","CPI","ENRG","AGRWTH","A","2007",4.6621,
"IRL","CPI","ENRG","AGRWTH","A","2008",8.801407,
