Entity,Code,Year,Low-carbon energy (TWh growth - equivalent),Renewables (TWh growth - equivalent),Fossil fuels (TWh growth),Nuclear (TWh growth - equivalent)
Greece,GRC,1993,0.3489151,0.3489151,3.5635376,0
Greece,GRC,1994,0.90779495,0.90779495,4.2047424,0
Greece,GRC,1995,2.7411284,2.7411284,8.409515,0
Greece,GRC,1996,2.4244938,2.4244938,5.5761414,0
Greece,GRC,1997,-1.375,-1.375,10.627014,0
Greece,GRC,1998,-0.38145065,-0.38145065,21.116547,0
Greece,GRC,1999,2.8537312,2.8537312,-2.930664,0
Greece,GRC,2000,-1.8069563,-1.8069563,20.154205,0
Greece,GRC,2001,-3.6200705,-3.6200705,6.59317,0
Greece,GRC,2002,1.8414221,1.8414221,-1.4960632,0
Greece,GRC,2003,6.6430826,6.6430826,15.302399,0
Greece,GRC,2004,-0.029258728,-0.029258728,-0.057006836,0
Greece,GRC,2005,1.2941952,1.2941952,0.08111572,0
Greece,GRC,2006,3.5062504,3.5062504,7.6683044,0
Greece,GRC,2007,-8.832206,-8.832206,16.434448,0
Greece,GRC,2008,3.1736498,3.1736498,-15.257141,0
Greece,GRC,2009,6.7146072,6.7146072,-21.219116,0
Greece,GRC,2010,6.3383617,6.3383617,-25.328125,0
Greece,GRC,2011,-6.7303295,-6.7303295,-1.1030884,0
Greece,GRC,2012,5.371771,5.371771,-27.158722,0
Greece,GRC,2013,11.282604,11.282604,-31.928802,0
Greece,GRC,2014,-6.112877,-6.112877,-13.436005,0
Greece,GRC,2015,7.010994,7.010994,-3.5401917,0
Greece,GRC,2016,-0.09568024,-0.09568024,-5.766449,0
Greece,GRC,2017,-3.117115,-3.117115,-36.192688,0
Greece,GRC,2018,6.002804,6.002804,49.559265,0
Greece,GRC,2019,-0.30041504,-0.30041504,-7.7577515,0
Greece,GRC,2020,3.6547775,3.6547775,-38.015198,0
Greece,GRC,2021,10.477112,10.477112,5.3678894,0
High-income countries,,1966,146.81616,122.19141,1338.668,24.62474
High-income countries,,1967,73.7146,55.677246,1217.8047,18.037193
High-income countries,,1968,94.79199,65.71411,2104.7734,29.07798
High-income countries,,1969,131.62207,107.75,2188.129,23.872223
High-income countries,,1970,115.806885,71.09277,1983.9727,44.71402
High-income countries,,1971,196.07715,110.6084,898.6094,85.46878
High-income countries,,1972,223.92065,116.41284,1862.4453,107.50772
High-income countries,,1973,139.698,8.973389,2304.3242,130.72455
High-income countries,,1974,422.7317,270.6172,-1068.0508,152.1145
High-income countries,,1975,261.5708,-1.0773926,-1315.2461,262.64838
High-income countries,,1976,28.367188,-114.596436,2361.871,142.96344
High-income countries,,1977,285.71875,18.848633,821.3047,266.87012
High-income countries,,1978,462.292,223.15259,1020.7578,239.1394
High-income countries,,1979,179.4707,128.74902,1246.6094,50.72168
High-income countries,,1980,108.862305,-24.49414,-1551.7422,133.35632
High-income countries,,1981,350.25488,32.924072,-1382.4922,317.33105
High-income countries,,1982,269.33984,111.53906,-1630.1328,157.80078
High-income countries,,1983,478.5005,180.52148,-251.04688,297.97876
High-income countries,,1984,520.65137,11.014404,1748.0469,509.63696
High-income countries,,1985,606.501,-4.8464355,556.46875,611.3479
High-income countries,,1986,332.93604,11.526367,481.5,321.40942
High-income countries,,1987,316.66992,0.70092773,1124.8867,315.969
High-income countries,,1988,340.20654,7.7226562,1550.2656,332.4834
High-income countries,,1989,132.16797,-45.899902,891.65234,178.06836
High-income countries,,1990,331.3379,148.22559,87.828125,183.11182
High-income countries,,1991,332.58496,62.04297,184.17188,270.542
High-income countries,,1992,33.54004,-19.733887,585.97656,53.273926
High-income countries,,1993,395.24805,197.56348,487.91406,197.68506
High-income countries,,1994,62.057617,-89.98828,1112.6406,152.04541
High-income countries,,1995,468.81738,232.02197,1145.5234,236.79639
High-income countries,,1996,257.54297,89.23926,1686.3047,168.3042
High-income countries,,1997,53.868164,126.504395,644.7656,-72.63721
High-income countries,,1998,74.05664,-70.70947,243.60938,144.76611
High-income countries,,1999,270.37695,54.40381,773.0156,215.97217
High-income countries,,2000,164.9414,65.47656,1103.6602,99.46582
High-income countries,,2001,-143.47656,-254.11328,34.933594,110.63623
High-income countries,,2002,121.6709,90.42041,531.8828,31.250488
High-income countries,,2003,-308.81152,-36.54004,1021.8594,-272.271
High-income countries,,2004,385.5879,119.104004,1020.8711,266.48438
High-income countries,,2005,85.490234,120.62549,339.4297,-35.135742
High-income countries,,2006,127.350586,114.06738,15.953125,13.282715
High-income countries,,2007,-183.58496,37.902344,737.2656,-221.48682
High-income countries,,2008,158.71582,250.32422,-706.01953,-91.60791
High-income countries,,2009,-8.258789,128.7251,-3094.4922,-136.98438
High-income countries,,2010,322.81348,230.06396,2376.961,92.74951
High-income countries,,2011,-96.87109,332.1333,-522.4492,-429.00342
High-income countries,,2012,-272.30078,280.15576,-197.02734,-552.4575
High-income countries,,2013,336.82227,336.95166,490.53906,-0.12988281
High-income countries,,2014,176.53125,167.79102,-505.47266,8.741211
High-income countries,,2015,140.4043,227.52002,261.63672,-87.115234
High-income countries,,2016,201.12793,245.31348,59.878906,-44.18701
High-income countries,,2017,250.52734,339.31055,213.84375,-88.782715
High-income countries,,2018,305.51758,302.7417,759.27734,2.775879
High-income countries,,2019,243.03223,181.98242,-974.8828,61.050293
High-income countries,,2020,203.88281,528.50635,-4954.836,-324.6245
High-income countries,,2021,328.72168,237.48242,2379.4844,91.240234
Hong Kong,HKG,1966,0,0,2.2238102,0
Hong Kong,HKG,1967,0,0,5.1669807,0
Hong Kong,HKG,1968,0,0,2.7352867,0
Hong Kong,HKG,1969,0,0,6.371849,0
Hong Kong,HKG,1970,0,0,3.181736,0
Hong Kong,HKG,1971,0,0,2.5779839,0
Hong Kong,HKG,1972,0,0,6.594429,0
Hong Kong,HKG,1973,0,0,2.047989,0
Hong Kong,HKG,1974,0,0,1.3554459,0
Hong Kong,HKG,1975,0,0,-3.4304276,0
Hong Kong,HKG,1976,0,0,9.963879,0
Hong Kong,HKG,1977,0,0,5.192833,0
Hong Kong,HKG,1978,0,0,2.7330475,0
Hong Kong,HKG,1979,0,0,1.7461014,0
Hong Kong,HKG,1980,0,0,1.6328735,0
Hong Kong,HKG,1981,0,0,5.013359,0
Hong Kong,HKG,1982,0,0,7.9411163,0
Hong Kong,HKG,1983,0,0,5.392685,0
Hong Kong,HKG,1984,0,0,2.319786,0
Hong Kong,HKG,1985,0,0,3.7054672,0
Hong Kong,HKG,1986,0,0,4.82267,0
Hong Kong,HKG,1987,0,0,10.428589,0
Hong Kong,HKG,1988,0,0,17.629578,0
Hong Kong,HKG,1989,0,0,9.210373,0
Hong Kong,HKG,1990,0,0,-3.501709,0
Hong Kong,HKG,1991,0,0,5.031662,0
Hong Kong,HKG,1992,0,0,25.53952,0
Hong Kong,HKG,1993,0,0,15.5733795,0
Hong Kong,HKG,1994,0,0,-17.409409,0
Hong Kong,HKG,1995,0,0,12.587723,0
Hong Kong,HKG,1996,0,0,-0.08961487,0
Hong Kong,HKG,1997,0,0,2.1020966,0
Hong Kong,HKG,1998,0,0,3.5406647,0
Hong Kong,HKG,1999,0,0,2.3879852,0
Hong Kong,HKG,2000,0,0,8.853577,0
Hong Kong,HKG,2001,0,0,51.9449,0
Hong Kong,HKG,2002,0,0,-5.9877014,0
Hong Kong,HKG,2003,0,0,7.9729004,0
Hong Kong,HKG,2004,0,0,30.12149,0
Hong Kong,HKG,2005,0,0,-11.436462,0
Hong Kong,HKG,2006,0.001975,0.001975,15.660065,0
Hong Kong,HKG,2007,0.00047222222,0.00047222222,18.261505,0
Hong Kong,HKG,2008,-0.00018055551,-0.00018055551,-21.16101,0
Hong Kong,HKG,2009,0.0007888889,0.0007888889,26.004272,0
Hong Kong,HKG,2010,0.12710416,0.12710416,12.1475525,0
Hong Kong,HKG,2011,0.017777234,0.017777234,7.8746643,0
Hong Kong,HKG,2012,-0.0059455633,-0.0059455633,-12.583282,0
Hong Kong,HKG,2013,-0.016627505,-0.016627505,8.481049,0
Hong Kong,HKG,2014,0.02247861,0.02247861,-7.769623,0
Hong Kong,HKG,2015,0.047074184,0.047074184,9.212311,0
Hong Kong,HKG,2016,0.024587765,0.024587765,8.553436,0
Hong Kong,HKG,2017,0.005823612,0.005823612,24.312958,0
Hong Kong,HKG,2018,0.007881939,0.007881939,4.1426697,0
Hong Kong,HKG,2019,0.023970008,0.023970008,-19.013702,0
Hong Kong,HKG,2020,0.002811104,0.002811104,-86.68921,0
Hong Kong,HKG,2021,0.0044149756,0.0044149756,-14.922607,0
Hungary,HUN,1966,0.07392472,0.07392472,2.4135132,0
Hungary,HUN,1967,-0.05322583,-0.05322583,-8.517197,0
Hungary,HUN,1968,0.02069889,0.02069889,6.6927643,0
Hungary,HUN,1969,0.017741948,0.017741948,13.138809,0
Hungary,HUN,1970,-0.020698905,-0.020698905,15.397934,0
Hungary,HUN,1971,0.023655862,0.023655862,6.93367,0
Hungary,HUN,1972,0.04139805,0.04139805,7.1396027,0
Hungary,HUN,1973,-0.026613057,-0.026613057,18.942673,0
Hungary,HUN,1974,-0.05913973,-0.05913973,7.6265106,0
Hungary,HUN,1975,0.24247304,0.24247304,14.715027,0
Hungary,HUN,1976,0.0059141815,0.0059141815,18.42987,0
Hungary,HUN,1977,-0.04731196,-0.04731196,14.872253,0
Hungary,HUN,1978,-0.03252691,-0.03252691,21.090546,0
Hungary,HUN,1979,0.0236561,0.0236561,-3.1896362,0
Hungary,HUN,1980,-0.10053781,-0.10053781,1.067627,0
Hungary,HUN,1981,0.16559139,0.16559139,-3.4233398,0
Hungary,HUN,1982,-0.026612759,-0.026612759,1.4393005,0
Hungary,HUN,1983,7.0053463,-0.011828065,-12.518982,7.0171742
Hungary,HUN,1984,3.7457876,0.07688171,4.791382,3.6689067
Hungary,HUN,1985,7.624135,-0.07688171,2.7398071,7.7010155
Hungary,HUN,1986,2.6756573,-0.0029569566,-4.2324524,2.6786156
Hungary,HUN,1987,10.151583,0.044354737,4.6777344,10.107227
Hungary,HUN,1988,6.9774456,0,-14.974884,6.9774475
Hungary,HUN,1989,1.2330055,-0.03252694,-9.984131,1.2655296
Hungary,HUN,1990,-0.34059525,0.11340749,-6.4096375,-0.45399857
Hungary,HUN,1991,0.055469513,0.06965697,-21.431976,-0.014190674
Hungary,HUN,1992,0.63910294,-0.036223054,-12.899536,0.6753273
Hungary,HUN,1993,-0.47538757,0.0013105273,-7.8229675,-0.47669983
Hungary,HUN,1994,0.7222595,0.004368305,1.6092834,0.7178917
Hungary,HUN,1995,-0.024234772,0.041028082,3.2400818,-0.06526184
Hungary,HUN,1996,0.5479317,0.11095446,4.877899,0.4369774
Hungary,HUN,1997,-0.56536484,0.036189735,-6.5084534,-0.6015549
Hungary,HUN,1998,-0.21194077,-0.1580311,4.514145,-0.0539093
Hungary,HUN,1999,0.50995255,0.09284276,-1.2856598,0.41711044
Hungary,HUN,2000,0.22948456,-0.00887084,-8.664459,0.23835373
Hungary,HUN,2001,-0.37451172,0.038989723,7.171875,-0.41350555
Hungary,HUN,2002,-0.81106186,-0.06958419,-2.302185,-0.74147415
Hungary,HUN,2003,-8.114151,0.3182341,8.606598,-8.4323845
Hungary,HUN,2004,4.1999054,1.9008874,0.32855225,2.2990189
Hungary,HUN,2005,8.041695,2.9773538,11.793579,5.0643425
Hungary,HUN,2006,-2.4706917,-1.2131748,-2.246399,-1.2575226
Hungary,HUN,2007,4.2774544,1.2077103,-8.485901,3.069748
Hungary,HUN,2008,1.6025009,1.4696479,-7.371765,0.13285065
Hungary,HUN,2009,3.036541,1.6538262,-26.44931,1.3827171
Hungary,HUN,2010,0.9407158,0.3020792,4.076721,0.6386337
Hungary,HUN,2011,-1.5004845,-1.0434027,-6.737152,-0.45708466
Hungary,HUN,2012,-0.24031448,-0.2728014,-17.798615,0.032489777
Hungary,HUN,2013,-0.907917,0.44975662,-11.969818,-1.3576698
Hungary,HUN,2014,1.593502,1.1088457,-1.951294,0.4846573
Hungary,HUN,2015,0.4501648,0.21224213,12.4687805,0.23791504
Hungary,HUN,2016,0.3360443,0.014251709,3.9942322,0.32179642
Hungary,HUN,2017,0.49035645,0.62139416,13.615509,-0.13103867
Hungary,HUN,2018,-0.35572052,0.8103361,2.000061,-1.1660538
Hungary,HUN,2019,3.6356735,2.3790922,-0.12837219,1.2565804
Hungary,HUN,2020,1.4005356,2.13908,-6.681656,-0.73854446
Hungary,HUN,2021,3.194954,3.5057144,8.3459015,-0.3107605
Iceland,ISL,1966,-0.04967749,-0.04967749,0.4186492,0
Iceland,ISL,1967,0.12005389,0.12005389,-0.1925726,0
Iceland,ISL,1968,0.06623638,0.06623638,0.3887272,0
Iceland,ISL,1969,0.5175395,0.5175395,-0.5298457,0
Iceland,ISL,1970,1.663543,1.663543,0.11818981,0
Iceland,ISL,1971,0.37448597,0.37448597,0.5190649,0
Iceland,ISL,1972,0.5093174,0.5093174,0.4541707,0
Iceland,ISL,1973,1.4218197,1.4218197,1.0798545,0
Iceland,ISL,1974,0.17591715,0.17591715,-0.53067017,0
Iceland,ISL,1975,-0.1197834,-0.1197834,-0.45093775,0
Iceland,ISL,1976,0.42739773,0.42739773,0.032714367,0
Iceland,ISL,1977,0.49509096,0.49509096,0.32032537,0
Iceland,ISL,1978,0.25835705,0.25835705,0.39257097,0
Iceland,ISL,1979,0.7106838,0.7106838,-0.042634487,0
Iceland,ISL,1980,0.6895113,0.6895113,-0.45950174,0
Iceland,ISL,1981,0.3151884,0.3151884,0.0042204857,0
Iceland,ISL,1982,1.0556068,1.0556068,-0.61323833,0
Iceland,ISL,1983,0.57079124,0.57079124,-0.009906769,0
Iceland,ISL,1984,0.4478588,0.4478588,0.47379494,0
Iceland,ISL,1985,-0.22744942,-0.22744942,0.031614304,0
Iceland,ISL,1986,0.6456442,0.6456442,0.19367743,0
Iceland,ISL,1987,0.27534294,0.27534294,0.3316245,0
Iceland,ISL,1988,0.77180004,0.77180004,0.31857157,0
Iceland,ISL,1989,0.17924976,0.17924976,0.55209684,0
Iceland,ISL,1990,-0.10386181,-0.10386181,0.11383057,0
Iceland,ISL,1991,-0.04507351,-0.04507351,-0.4553318,0
Iceland,ISL,1992,0.33960247,0.33960247,0.406888,0
Iceland,ISL,1993,0.53288746,0.53288746,0.31834793,0
Iceland,ISL,1994,0.15442753,0.15442753,0.10016632,0
Iceland,ISL,1995,0.58104706,0.58104706,0.16105461,0
Iceland,ISL,1996,0.4076624,0.4076624,0.9782009,0
Iceland,ISL,1997,1.3830404,1.3830404,-0.14772892,0
Iceland,ISL,1998,2.018324,2.018324,0.14846325,0
Iceland,ISL,1999,2.6310234,2.6310234,0.099264145,0
Iceland,ISL,2000,1.4432545,1.4432545,0.48601437,0
Iceland,ISL,2001,0.8676014,0.8676014,-0.4973879,0
Iceland,ISL,2002,0.9537296,0.9537296,0.35780048,0
Iceland,ISL,2003,0.09603882,0.09603882,0.07898903,0
Iceland,ISL,2004,0.20283318,0.20283318,0.49157906,0
Iceland,ISL,2005,-0.0036125183,-0.0036125183,0.12700462,0
Iceland,ISL,2006,3.2812233,3.2812233,0.19683552,0
Iceland,ISL,2007,5.521742,5.521742,0.1164608,0
Iceland,ISL,2008,12.359756,12.359756,-0.9294405,0
Iceland,ISL,2009,0.6836548,0.6836548,-0.77939415,0
Iceland,ISL,2010,0.349041,0.349041,-0.31804752,0
Iceland,ISL,2011,0.104343414,0.104343414,-0.11435318,0
Iceland,ISL,2012,0.58520126,0.58520126,-0.06490612,0
Iceland,ISL,2013,1.2558327,1.2558327,0.5392151,0
Iceland,ISL,2014,-0.27394485,-0.27394485,0.1649313,0
Iceland,ISL,2015,1.5542564,1.5542564,0.9324913,0
Iceland,ISL,2016,-0.9686165,-0.9686165,1.1870794,0
Iceland,ISL,2017,1.5374298,1.5374298,1.2513218,0
Iceland,ISL,2018,1.1764755,1.1764755,1.0024195,0
Iceland,ISL,2019,-1.0903397,-1.0903397,-2.0371895,0
Iceland,ISL,2020,-1.1307678,-1.1307678,-5.0907283,0
Iceland,ISL,2021,1.1286201,1.1286201,,
India,IND,1966,2.5090752,2.5090752,16.453308,0
India,IND,1967,7.0437202,7.0437202,12.975952,0
India,IND,1968,10.2062,10.2062,35.34558,0
India,IND,1969,10.485504,8.428932,65.96527,2.0565786
India,IND,1970,6.791069,5.1357727,-23.486267,1.6552949
India,IND,1971,7.7633896,8.716438,22.88208,-0.95304847
India,IND,1972,-3.0390625,-2.9011307,44.51129,-0.1379416
India,IND,1973,9.142265,6.2204285,8.322937,2.9218464
India,IND,1974,-4.293991,-3.855095,54.957886,-0.4389038
India,IND,1975,20.096786,19.11866,47.92682,0.9781289
India,IND,1976,6.8648453,5.4101944,40.578003,1.4546533
India,IND,1977,8.890945,11.173233,49.974976,-2.282301
India,IND,1978,33.392212,32.225998,9.260559,1.1662302
India,IND,1979,-5.6946716,-5.9329376,67.680786,0.23826265
India,IND,1980,4.0520477,3.763626,31.588013,0.28842258
India,IND,1981,10.818283,10.768127,119.86719,0.050160408
India,IND,1982,-28.15097,-27.273163,14.915649,-0.8778081
India,IND,1983,-2.7626343,-5.371002,71.763794,2.6083436
India,IND,1984,19.408646,16.674911,76.45972,2.7337446
India,IND,1985,-4.1985626,-5.5278015,87.5426,1.3292522
India,IND,1986,3.6893158,2.2346497,107.63867,1.4546528
India,IND,1987,-9.810852,-10.6635895,117.07373,0.8527279
India,IND,1988,18.858475,16.714127,140.58948,2.1443605
India,IND,1989,20.056778,25.88794,161.05518,-5.831153
India,IND,1990,15.895309,9.161255,141.39233,6.7340384
India,IND,1991,19.885788,22.669708,107.07593,-2.7839031
India,IND,1992,-8.594131,-11.403122,133.70361,2.8089848
India,IND,1993,1.9268799,2.428482,61.549072,-0.5016041
India,IND,1994,25.089218,28.725845,115.78369,-3.636633
India,IND,1995,-3.6236877,-11.1979065,209.6206,7.5742283
India,IND,1996,-16.304398,-18.536545,134.81763,2.2321396
India,IND,1997,9.194992,4.454834,161.1836,4.740164
India,IND,1998,44.636063,40.949295,152.85059,3.6867943
India,IND,1999,2.1010132,-1.7488098,97.89136,3.8498116
India,IND,2000,-6.5183105,-15.145905,185.5437,8.627598
India,IND,2001,-4.8842773,-13.389587,20.222656,8.505295
India,IND,2002,-1.816742,-2.772934,123.715576,0.9561806
India,IND,2003,-0.10391235,3.6134644,138.43042,-3.7173767
India,IND,2004,107.46503,99.1747,236.03882,8.290325
India,IND,2005,-17.04779,-6.979065,273.07593,-10.06871
India,IND,2006,55.77722,56.343628,190.3335,-0.566391
India,IND,2007,39.962067,39.720245,373.42822,0.24183655
India,IND,2008,-16.49649,-9.18222,324.08203,-7.3143044
India,IND,2009,-11.650177,-15.645447,444.18945,3.995285
India,IND,2010,40.549316,24.136871,225.67383,16.412418
India,IND,2011,109.956604,86.13205,271.29492,23.824558
India,IND,2012,-22.854004,-24.747314,420.23096,1.8933105
India,IND,2013,60.421265,60.505737,185.83545,-0.0845108
India,IND,2014,41.249878,38.19055,464.1787,3.0593796
India,IND,2015,12.922546,4.0999756,217.50684,8.822548
India,IND,2016,8.896057,10.535034,339.78174,-1.6389008
India,IND,2017,64.32898,66.135376,257.83984,-1.8064117
India,IND,2018,82.73706,79.1416,476.56494,3.595398
India,IND,2019,121.78357,106.68854,103.49512,15.095055
India,IND,2020,28.8042,30.609375,-572.5215,-1.8051224
India,IND,2021,44.09204,46.249084,855.209,-2.1570892
Indonesia,IDN,1966,1.6204462,1.6204462,-2.2403793,0
Indonesia,IDN,1967,0.8624964,0.8624964,-1.8613281,0
Indonesia,IDN,1968,1.8556728,1.8556728,3.672371,0
Indonesia,IDN,1969,0.4443159,0.4443159,10.916481,0
Indonesia,IDN,1970,2.195444,2.195444,4.974304,0
Indonesia,IDN,1971,-8.298256,-8.298256,3.2444458,0
Indonesia,IDN,1972,-0.43124795,-0.43124795,6.59626,0
Indonesia,IDN,1973,0.9539726,0.9539726,12.85273,0
Indonesia,IDN,1974,0.49658823,0.49658823,8.234016,0
Indonesia,IDN,1975,0.24829435,0.24829435,29.07167,0
Indonesia,IDN,1976,-2.2085118,-2.2085118,10.2512665,0
Indonesia,IDN,1977,2.0778308,2.0778308,52.04013,0
Indonesia,IDN,1978,-1.4897656,-1.4897656,29.259735,0
Indonesia,IDN,1979,0.41818,0.41818,34.190002,0
Indonesia,IDN,1980,-0.39204335,-0.39204335,21.539856,0
Indonesia,IDN,1981,-0.013068199,-0.013068199,22.05545,0
Indonesia,IDN,1982,0.33977103,0.33977103,6.0842285,0
Indonesia,IDN,1983,2.0516944,2.0516944,17.660583,0
Indonesia,IDN,1984,0.5619292,0.5619292,35.084442,0
Indonesia,IDN,1985,1.4897647,1.4897647,22.058868,0
Indonesia,IDN,1986,4.9920225,4.9920225,23.048828,0
Indonesia,IDN,1987,0.3789749,0.3789749,24.090698,0
Indonesia,IDN,1988,1.3329477,1.3329477,24.574951,0
Indonesia,IDN,1989,3.6852093,3.6852093,49.780945,0
Indonesia,IDN,1990,3.8280582,3.8280582,51.48163,0
Indonesia,IDN,1991,2.495224,2.495224,50.26422,0
Indonesia,IDN,1992,6.7100143,6.7100143,57.211914,0
Indonesia,IDN,1993,-2.2130737,-2.2130737,49.195435,0
Indonesia,IDN,1994,-1.2326717,-1.2326717,37.036743,0
Indonesia,IDN,1995,2.64435,2.64435,67.99292,0
Indonesia,IDN,1996,1.9406853,1.9406853,60.921753,0
Indonesia,IDN,1997,-7.655102,-7.655102,87.20386,0
Indonesia,IDN,1998,14.883854,14.883854,-32.010254,0
Indonesia,IDN,1999,1.9045296,1.9045296,89.51233,0
Indonesia,IDN,2000,1.5681114,1.5681114,75.02307,0
Indonesia,IDN,2001,7.8097115,7.8097115,74.93323,0
Indonesia,IDN,2002,-4.098675,-4.098675,37.833008,0
Indonesia,IDN,2003,-2.424736,-2.424736,111.031494,0
Indonesia,IDN,2004,2.3864021,2.3864021,-15.77063,0
Indonesia,IDN,2005,2.7985687,2.7985687,36.98047,0
Indonesia,IDN,2006,-3.3923836,-3.3923836,33.001465,0
Indonesia,IDN,2007,5.6879272,5.6879272,98.66968,0
Indonesia,IDN,2008,3.8588448,3.8588448,10.45166,0
Indonesia,IDN,2009,2.8886337,2.8886337,46.781616,0
Indonesia,IDN,2010,17.551453,17.551453,137.9524,0
Indonesia,IDN,2011,-12.643082,-12.643082,128.88159,0
Indonesia,IDN,2012,3.9085007,3.9085007,63.747314,0
Indonesia,IDN,2013,13.770309,13.770309,-83.172,0
Indonesia,IDN,2014,3.8554077,3.8554077,19.991821,0
Indonesia,IDN,2015,-11.615067,-11.615067,50.099487,0
Indonesia,IDN,2016,33.853783,33.853783,-14.611572,0
Indonesia,IDN,2017,0.833992,0.833992,87.545166,0
Indonesia,IDN,2018,59.827736,59.827736,163.57153,0
Indonesia,IDN,2019,22.903854,22.903854,130.19092,0
Indonesia,IDN,2020,30.611832,30.611832,-210.42871,0
Indonesia,IDN,2021,17.912628,17.912628,40.718506,
Iran,IRN,1966,0.3789754,0.3789754,8.367455,0
Iran,IRN,1967,0.4181795,0.4181795,10.196304,0
Iran,IRN,1968,0.4443159,0.4443159,11.15477,0
Iran,IRN,1969,0.4835205,0.4835205,12.021339,0
Iran,IRN,1970,0.5227251,0.5227251,24.763214,0
Iran,IRN,1971,0.548861,0.548861,15.290512,0
Iran,IRN,1972,2.4698744,2.4698744,21.86708,0
Iran,IRN,1973,-1.5812426,-1.5812426,41.83464,0
Iran,IRN,1974,0.8886318,0.8886318,32.107986,0
Iran,IRN,1975,0.4835205,0.4835205,45.697693,0
Iran,IRN,1976,1.2022676,1.2022676,39.61789,0
Iran,IRN,1977,0.37897396,0.37897396,48.091614,0
Iran,IRN,1978,6.638605,6.638605,-15.906616,0
Iran,IRN,1979,-2.443739,-2.443739,34.740906,0
Iran,IRN,1980,0.5880661,0.5880661,-32.501434,0
Iran,IRN,1981,1.5158997,1.5158997,-0.034484863,0
Iran,IRN,1982,0.8886337,0.8886337,51.52298,0
Iran,IRN,1983,-0.4051113,-0.4051113,86.55829,0
Iran,IRN,1984,-1.2022667,-1.2022667,45.26532,0
Iran,IRN,1985,0.14108849,0.14108849,53.635742,0
Iran,IRN,1986,3.4034958,3.4034958,-44.071472,0
Iran,IRN,1987,2.2650528,2.2650528,41.221375,0
Iran,IRN,1988,1.2715073,1.2715073,11.548035,0
Iran,IRN,1989,-4.476883,-4.476883,65.87286,0
Iran,IRN,1990,1.9190884,1.9190884,88.38855,0
Iran,IRN,1991,-5.245701,-5.245701,74.191345,0
