Entity,Code,Year,Solar (% growth),Coal (% growth),Gas (% growth),Nuclear (% growth),Oil (% growth),Wind (% growth),Hydro (% growth),Other renewables (% growth)
Chile,CHL,2008,,6.935692,-44.341965,,3.8579345,240.38518,8.646954,33.09426
Chile,CHL,2009,,-8.579612,1.0767102,,-2.3439944,107.26054,3.7631154,-5.477351
Chile,CHL,2010,,12.423361,105.36368,,-11.44352,311.73096,-13.581932,0.61312914
Chile,CHL,2011,,28.254927,1.6858101,,9.186888,3.7714958,-5.7421803,26.430904
Chile,CHL,2012,,16.589117,-9.178037,,-0.009220839,20.969414,-1.6966462,38.678326
China,CHN,1991,0,4.872608,1.2550712,,8.204436,349.99994,-1.6213953,0
China,CHN,1992,50,4.6331286,1.9367337,,8.466709,1344.4445,4.8096776,76.562485
China,CHN,1993,33.333336,6.5194964,6.174803,,11.221528,61.53847,16.19153,3.5398245
China,CHN,1994,24.999989,6.5730453,4.736054,819.9501,1.6145349,80.952385,10.262239,293.16238
China,CHN,1995,40.000008,1.2455821,1.0308027,-13.031983,7.984698,60.52632,13.827372,555.21735
China,CHN,1996,28.571415,4.6341777,4.7914267,11.727583,10.81258,-84.7541,-1.3695061,-49.13736
China,CHN,1997,22.222221,-2.0193875,5.669713,0.5579591,9.812856,110.75268,4.261315,77.56033
China,CHN,1998,27.272738,-0.75889826,3.1205416,-2.2055745,2.9729486,79.59184,1.4848471,-8.890515
China,CHN,1999,21.428574,2.8877497,6.1065316,6.021273,6.5419793,33.238636,-1.1614442,1.6129017
China,CHN,2000,29.411757,1.3875008,13.99926,11.960661,7.7813745,24.520254,13.1396885,0.67460537
China,CHN,2001,40.90909,5.1677823,11.945475,4.3914676,2.1452427,21.917809,24.738085,0.6700754
China,CHN,2002,54.83872,9.63093,6.3944697,43.812965,7.9138756,16.432583,3.7991643,-0.31322837
China,CHN,2003,33.333336,19.177294,16.186941,72.49173,11.7130995,19.059109,-1.4897406,-0.39277077
China,CHN,2004,18.749989,16.593206,16.99865,16.443645,16.786694,28.166162,24.627758,-0.31545162
China,CHN,2005,10.526323,17.102074,17.484856,5.1893234,1.6071677,52.300392,12.296343,110.52215
China,CHN,2006,13.095236,9.823203,23.0093,3.3058286,7.2497845,90.73497,9.765077,34.028553
China,CHN,2007,20.000004,8.898794,23.006714,13.28702,4.7804117,47.617496,11.353731,38.272823
China,CHN,2008,33.333324,1.5849352,15.271997,10.082078,2.191329,139.08195,31.260513,50.724937
China,CHN,2009,83.55264,4.750502,10.119402,2.4218202,3.9065957,110.801506,-3.3465266,40.315617
China,CHN,2010,151.25446,3.7444115,20.670795,6.697619,13.846087,78.886925,15.551054,19.372213
China,CHN,2011,272.32526,8.857465,24.14608,16.66788,3.3798695,50.001156,-3.2806695,10.970855
China,CHN,2012,37.72069,1.2549162,11.626493,12.750446,4.889238,39.0687,25.39792,9.051096
China,CHN,2013,132.96323,2.1362782,13.919199,13.40785,4.477489,34.172012,5.4263353,23.23035
China,CHN,2014,180.77956,0.060093403,9.590853,19.476795,3.9788127,15.548908,16.49927,24.601353
China,CHN,2015,67.91555,-1.8941164,3.3586144,28.645336,7.6089144,16.16695,5.173552,16.862701
China,CHN,2016,68.508064,-0.904727,7.5769663,24.390675,3.2327652,29.779959,3.477037,14.914799
China,CHN,2017,77.06845,0.46707392,15.188562,16.38136,5.269873,26.463245,1.0229588,28.10688
China,CHN,2018,50.169765,0.61177015,17.688477,18.90366,4.8932433,20.091915,2.9030204,17.746878
China,CHN,2019,26.625216,0.7961869,8.6116905,18.20339,5.050206,10.798252,6.143284,20.272028
China,CHN,2020,16.562498,0.82935095,9.157764,5.0186396,0.8752227,15.099931,3.8640141,20.314682
China,CHN,2021,25.239372,4.605329,12.499989,11.277986,6.4516664,40.535904,-1.6424954,25.295174
China,CHN,1966,,6.9743156,21.818172,,28.464783,,1.759994,
China,CHN,1967,,-11.111116,8.955229,,-1.2708426,,-13.79717,
China,CHN,1968,,-0.74448586,-4.1095853,,9.372258,,17.989063,
China,CHN,1969,,20.756554,40.000008,,34.077084,,1.7004848,
China,CHN,1970,,27.234386,46.428562,,38.32675,,3.3441067,
China,CHN,1971,,15.299547,30.313587,,35.998714,,20.959736,
China,CHN,1972,,5.75521,29.411781,,15.084624,,13.330293,
China,CHN,1973,,1.3098359,23.553717,,21.99104,,11.762333,
China,CHN,1974,,-1.0562778,25.919746,,14.998806,,13.164532,
China,CHN,1975,,12.704622,17.52988,,10.28775,,4.6447515,
China,CHN,1976,,2.4435163,14.124287,,14.315546,,1.3376594,
China,CHN,1977,,10.002125,20.000004,,5.6414366,,4.3900013,
China,CHN,1978,,9.803164,13.283825,,10.874414,,-6.3032866,
China,CHN,1979,,3.450966,5.68099,,0.24731159,,12.330031,
China,CHN,1980,,4.00604,-1.6540349,,-9.892207,,19.905354,
China,CHN,1981,,-0.5319059,-10.72179,,-5.244261,,12.524664,
China,CHN,1982,,5.813396,-6.357932,,-1.0610402,,13.586081,
China,CHN,1983,,7.092035,2.3470283,,2.0122051,,16.130184,
China,CHN,1984,,8.755612,1.8018007,,3.740573,,0.46026707,
China,CHN,1985,,9.174145,4.0225267,,4.7373295,,6.4192653,
China,CHN,1986,,4.542804,6.419182,,6.3150764,,2.3391485,
China,CHN,1987,,8.498931,0.94475746,,6.3116074,,5.7913423,
China,CHN,1988,,7.426727,2.6637912,,7.627535,,9.141529,
China,CHN,1989,,4.776776,5.532968,,4.7479033,,8.464897,
China,CHN,1990,,1.4489174,1.6545773,,-1.0215223,,7.0391536,
Colombia,COL,2001,45.434856,-1.5249014,3.5424113,,-6.198287,,2.6510477,0
Colombia,COL,2002,74.28571,-17.756111,1.0050178,,-1.6513288,,7.38281,-1.0080636
Colombia,COL,2003,37.70492,10.8533745,-4.145938,,3.969431,,6.501186,0.81466436
Colombia,COL,2004,24.148727,-12.492954,6.6928983,,-0.0066518784,,5.953324,-5.656564
Colombia,COL,2005,19.863914,-36.99129,5.07797,,3.8609266,-4.8278513,2.3240924,7.708788
Colombia,COL,2006,-100,184.85458,4.9382687,,-2.8367937,27.286566,8.508242,3.3252597
Colombia,COL,2018,140.00002,-6.1235905,7.6024175,,2.851808,1314.33,-1.1800349,6.404543
Colombia,COL,2019,1000.5,24.359226,1.1063218,,5.3938746,45.76428,-3.9085507,15.35486
Colombia,COL,2020,44.479774,-16.019743,1.9571662,,-18.84153,-84.017685,-8.449495,15.405464
Colombia,COL,2021,66.311134,-22.35303,-3.780079,,25.940907,491.42538,20.107101,0.0056624413
Colombia,COL,1966,,0,4.301083,,13.972509,,11.096943,
Colombia,COL,1967,,9.731876,23.711323,,0.880146,,11.481058,
Colombia,COL,1968,,-8.914036,1.9166708,,11.623657,,11.431515,
Colombia,COL,1969,,6.756091,9.198689,,-3.930664,,11.183,
Colombia,COL,1970,,4.3741345,-2.807933,,13.284063,,11.30507,
Colombia,COL,1971,,-22.233307,4.0922046,,3.431046,,6.123972,
Colombia,COL,1972,,3.9001226,22.151958,,13.393795,,10.767067,
Colombia,COL,1973,,1.8401027,3.618133,,-3.8425148,,8.831,
Colombia,COL,1974,,20.927011,4.044652,,10.812819,,13.543499,
Colombia,COL,1975,,1.6457558,-5.742812,,0.57997704,,10.694086,
Colombia,COL,1976,,-2.1939576,6.5805554,,5.4512024,,5.0771236,6.8783164
Colombia,COL,1977,,2.5146723,11.916935,,0.31952858,,2.2040129,-4.9504995
Colombia,COL,1978,,1.0742068,23.869442,,2.0896196,,15.496147,7.2916627
Colombia,COL,1979,,0.87206364,7.843566,,6.053984,,9.84025,4.854369
Colombia,COL,1980,,4.8758626,10.302663,,-4.5060816,,8.957636,5.092585
Colombia,COL,1981,,1.8839002,7.9763174,,2.4484873,,-1.2575567,-6.607932
Colombia,COL,1982,,4.1229844,7.8236938,,2.59763,,6.8220973,8.962274
Colombia,COL,1983,,10.218096,10.682308,,3.4363508,,0.83498955,1.2987018
Colombia,COL,1984,,4.1098356,-0.6947458,,-0.54442286,,11.548031,8.974361
Colombia,COL,1985,,3.139031,0.3484249,,3.8181067,,7.587707,4.705882
Colombia,COL,1986,,-1.2566626,1.7525554,,-0.951159,,15.683627,-0.3745258
Colombia,COL,1987,,25.737835,1.5254617,,5.286908,,8.974886,0.75187683
Colombia,COL,1988,,-20.228565,0.3772974,,5.2227497,,5.470848,2.2387981
Colombia,COL,1989,,15.860128,-4.550898,,2.7050614,,9.228289,0
Colombia,COL,1990,,-54.40379,3.772974,,1.5434742,,2.6649594,0
Colombia,COL,1991,,25.76071,3.1080127,,2.6035428,,0.83732605,-1.8248141
Colombia,COL,1992,,67.26104,-1.598531,,9.956921,,-19.640339,26.394058
Colombia,COL,1993,,4.848516,3.8218617,,6.3152313,,25.025415,14.411759
Colombia,COL,1994,,14.460969,-1.0661721,,3.233695,,15.084505,14.138818
Colombia,COL,1995,,-10.513288,6.3492894,,5.31286,,-0.21520257,7.432425
Colombia,COL,1996,,-22.478783,8.753395,,3.2716393,,10.310364,3.9832234
Colombia,COL,1997,,18.437004,25.801636,,2.1458983,,-10.802269,-2.6209652
Colombia,COL,1998,,-4.8977194,16.119576,,-2.644813,,-2.2051096,10.144925
Colombia,COL,1999,,-20.137346,-13.625372,,-11.290419,,9.482824,-14.09775
Colombia,COL,2000,,7.3987484,0.7891059,,-2.0535827,,-8.560485,8.533918
Colombia,COL,2007,,-11.951494,5.867994,,-1.3273835,-20.784575,3.9571762,-2.4223685
Colombia,COL,2008,,32.30729,1.5845656,,8.178091,8.071983,4.337287,0.4363656
Colombia,COL,2009,,-8.019173,15.177834,,-1.58059,7.028508,-11.532527,96.974304
Colombia,COL,2010,,17.697598,4.3657303,,5.018282,-33.163433,-0.6854117,10.6345415
Colombia,COL,2011,,-19.033123,-2.6319385,,2.8541923,7.0055246,19.404613,24.181044
Colombia,COL,2012,,20.53157,11.167706,,8.708775,32.910408,-1.7464638,7.0858836
Colombia,COL,2013,,7.5689793,10.684216,,-1.1572838,5.0498724,-6.7650375,-8.78182
Colombia,COL,2014,,5.924213,8.655,,5.343938,21.875118,0.85470676,28.407574
Colombia,COL,2015,,-7.056719,-1.513803,,7.0501924,-2.6382446,-0.13423562,5.435598
Colombia,COL,2016,,9.981071,7.64153,,2.600813,-25.578768,4.7133684,9.375393
Colombia,COL,2017,,-23.791664,-1.9716263,,-2.6056588,-93.96428,22.526752,-0.12764335
Croatia,HRV,2010,0,34.728897,9.532345,,-15.027886,157.40741,23.174524,31.999992
Croatia,HRV,2011,0,2.9326081,-2.360016,,-4.906398,44.604324,-44.849884,66.666664
Croatia,HRV,2012,12047.717,-10.320293,-6.1074257,,-10.385776,63.68159,-3.8942993,70.90908
Croatia,HRV,2013,464.69794,7.133615,-5.4446993,,-3.8036942,57.142864,78.25098,32.978725
Croatia,HRV,2014,209.90019,-4.2151747,-11.501384,,4.6836257,41.19922,4.4653296,32.000004
Croatia,HRV,2015,62.85714,-6.336975,3.093791,,3.8886428,9.041095,-29.044079,61.212112
Croatia,HRV,2016,15.789473,7.4734807,4.2590737,,0.42436123,27.38694,7.228923,62.030075
Croatia,HRV,2017,19.242418,-39.732063,14.867723,,6.892729,18.737661,-22.553623,21.948957
Croatia,HRV,2018,-4.828459,-6.894636,-8.064043,,-3.1097054,10.913622,45.097412,27.49238
Croatia,HRV,2019,10.947931,15.340673,4.9630046,,-2.3882508,9.877193,-24.345207,44.799294
Croatia,HRV,2020,14.921784,-14.271784,4.955685,,-14.290195,17.269814,-2.809769,10.481298
Croatia,HRV,2021,1.8780112,18.385279,-3.7722886,,9.395981,20.144129,26.325966,10.562444
Croatia,HRV,1991,,-43.774593,-7.3924246,,-29.072655,,54.55979,
Croatia,HRV,1992,,-12.100924,3.6575556,,0,,-26.04999,
Croatia,HRV,1993,,-15.01233,5.5835605,,5.65573,,4.621756,216.66666
Croatia,HRV,1994,,-37.40744,-5.912602,,3.1679392,,19.450546,-68.42105
Croatia,HRV,1995,,-17.786604,-7.576317,,10.789418,,4.5630217,-16.666668
Croatia,HRV,1996,,-18.120176,12.057125,,-5.159271,,38.360012,100
Croatia,HRV,1997,,70.00014,3.6596656,,6.79785,,-25.562757,-79.99999
Croatia,HRV,1998,,-4.3920097,-3.872025,,12.713051,,2.887404,149.99997
Croatia,HRV,1999,,-11.308127,1.3914347,,-0.9830415,,21.670544,-59.999996
Croatia,HRV,2000,,109.282234,0.89526176,,-11.043143,,-11.928487,-50
Croatia,HRV,2001,,11.319458,4.784882,,2.4774194,,11.281574,-100
Croatia,HRV,2002,,21.556091,2.3844004,,4.747951,,-18.521101,
Croatia,HRV,2003,,11.218405,-0.5994499,,10.664284,,-6.716794,
Croatia,HRV,2004,,6.1897397,3.7099242,,-6.176877,,39.739822,
Croatia,HRV,2005,,-0.90274215,-3.2934487,,2.9347062,399.99994,-7.748789,250
Croatia,HRV,2006,,-7.1667075,-1.1031389,,1.565373,90,-5.955082,-21.428574
Croatia,HRV,2007,,8.566702,14.903748,,2.3831487,84.21054,-28.970837,-36.363632
Croatia,HRV,2008,,2.9103875,-3.0725539,,-5.174178,14.285707,23.000013,199.99997
Croatia,HRV,2009,,-28.540415,-7.6659083,,-2.3349226,35.000004,28.161217,19.047619
Cyprus,CYP,2005,41.500008,0,,,12.254679,0,,
Cyprus,CYP,2006,77.03179,-31.41638,,,-1.2234032,0,,
Cyprus,CYP,2007,72.95411,-9.18563,,,1.7342567,0.28169155,,803.2258
Cyprus,CYP,2008,73.110214,-18.206495,,,2.1218538,0,,757.14294
Cyprus,CYP,2009,33.333336,-46.991436,,,-2.2330642,0,,125
Cyprus,CYP,2010,75,23.328638,,,-3.1461835,8607.865,,29.629623
Cyprus,CYP,2011,71.42857,-52.964306,,,-1.6641855,267.74194,,48.57143
Cyprus,CYP,2012,83.33333,-96.53476,,,-6.8487406,62.2807,,-3.8461566
Cyprus,CYP,2013,113.63635,0,,,-11.414564,24.864864,,-2.000004
Cyprus,CYP,2014,77.872345,828.00006,,,0.30457973,-20.38961,,3.061235
Cyprus,CYP,2015,51.50598,50.071133,,,2.4238348,20.640015,,1.457417
Cyprus,CYP,2016,15.220392,-86.644264,,,9.075106,2.1833897,,1.5321255
Cyprus,CYP,2017,17.872787,571.4032,,,2.659452,-6.7273674,,-0.5209446
Cyprus,CYP,2018,11.516094,356.34164,,,-1.0580361,4.331994,,-0.75362325
Cyprus,CYP,2019,13.781476,22.771465,,,-0.515455,8.1388,,12.772584
Cyprus,CYP,2020,35.43414,-16.584026,,,-14.796888,0.7725358,,4.6823263
Cyprus,CYP,2021,60.31332,196.05531,,,3.1341314,2.5248766,,-30.94241
Cyprus,CYP,1986,,-38.709675,,,7.9842567,,,
Cyprus,CYP,1987,,112.2807,,,17.752028,,,
Cyprus,CYP,1988,,-39.66942,,,7.0709944,,,
Cyprus,CYP,1989,,-10.958904,,,3.2952785,,,
Cyprus,CYP,1990,,-6.153846,,,5.7474256,,,
Cyprus,CYP,1991,,-26.229507,,,2.282238,,,
Cyprus,CYP,1992,,84.44444,,,14.969778,,,
Cyprus,CYP,1993,,-15.662652,,,4.7852635,,,
Cyprus,CYP,1994,,37.14286,,,-1.1374295,,,
Cyprus,CYP,1995,,11.458325,,,6.0593843,,,
Cyprus,CYP,1996,,-6.542051,,,1.8992424,,,
Cyprus,CYP,1997,,-24,,,2.1517277,,,
Cyprus,CYP,1998,,-81.57895,,,9.27614,,,
Cyprus,CYP,1999,,71.42857,,,4.8298836,,,
Cyprus,CYP,2000,,50,,,4.338455,,,
Cyprus,CYP,2001,,47.22222,,,0.5054474,,,
Cyprus,CYP,2002,,-16.98113,,,-1.0637283,,,
Cyprus,CYP,2003,,0,,,6.410837,,,
Cyprus,CYP,2004,,0,,,-2.7302265,,,
Cyprus,CYP,1966,,,,,14.067232,,,
Cyprus,CYP,1967,,,,,8.403313,,,
Cyprus,CYP,1968,,,,,11.058736,,,
Cyprus,CYP,1969,,,,,18.08771,,,
Cyprus,CYP,1970,,,,,5.4683447,,,
Cyprus,CYP,1971,,,,,19.284403,,,
Cyprus,CYP,1972,,,,,12.447071,,,
Cyprus,CYP,1973,,,,,7.2845697,,,
Cyprus,CYP,1974,,,,,-11.338366,,,
Cyprus,CYP,1975,,,,,-16.477436,,,
Cyprus,CYP,1976,,,,,1.6744018,,,
Cyprus,CYP,1977,,,,,12.958801,,,
Cyprus,CYP,1978,,,,,2.526307,,,
Cyprus,CYP,1979,,,,,1.4769077,,,
Cyprus,CYP,1980,,,,,0.8420825,,,
Cyprus,CYP,1981,,,,,-4.110175,,,
Cyprus,CYP,1982,,,,,19.861603,,,
Cyprus,CYP,1983,,,,,5.2217603,,,
Cyprus,CYP,1984,,,,,1.4625907,,,
Cyprus,CYP,1985,,,,,-1.0204136,,,
Czechia,CZE,2005,-32,-3.3864439,-1.0844767,-6.066924,4.4458985,114.949486,17.869843,11.618006
Czechia,CZE,2006,150,3.5423398,-1.4267623,5.3337097,-1.3819516,132.02539,7.1775794,40.730858
Czechia,CZE,2007,931.7647,-0.19031763,-4.673439,0.4822135,-0.69624186,153.36304,-18.480665,30.134987
Czechia,CZE,2008,637.5713,-5.161232,-0.8995056,1.4477253,0.46241283,95.57546,-2.6452243,22.673523
Czechia,CZE,2009,586.45746,-7.628685,-5.147833,2.473724,-3.4571528,17.741287,20.020653,27.839804
Czechia,CZE,2010,593.3034,3.21635,18.595469,2.8682947,-5.5713058,16.46353,14.808083,15.264392
Czechia,CZE,2011,243.9976,-1.5534759,-15.619016,1.0518789,1.3180256,18.273712,-23.49251,26.04934
Czechia,CZE,2012,2.6015043,-4.1116056,0.6894827,7.2185755,-1.243192,5.166328,4.5639873,24.25177
Czechia,CZE,2013,-4.735172,-4.678488,1.3171434,1.3886571,-4.5795383,14.617788,28.003586,18.86257
Czechia,CZE,2014,2.5456548,-3.0883133,-11.002731,-1.3673663,5.8192134,-0.3763318,-33.16062,16.658974
Czechia,CZE,2015,6.637144,-0.30176044,4.863131,-11.489243,-2.8710246,20.167887,-5.992031,2.8021812
Czechia,CZE,2016,-5.8662357,0.7089615,8.230364,-10.195666,-6.1062217,-13.202935,11.460876,-0.52455664
Czechia,CZE,2017,2.9266953,-4.71949,2.6323557,17.57121,17.084385,18.921125,-6.548357,4.1543126
Czechia,CZE,2018,6.6705227,-0.6895125,-4.680121,5.581236,0.7093787,3.0948997,-12.9499855,-2.7875185
Czechia,CZE,2019,-2.2984803,-7.5149,4.2857647,1.0858417,1.2829423,14.880276,23.386992,4.235673
Czechia,CZE,2020,-2.309817,-13.126016,1.6507626,-0.67082644,-12.8559885,-0.12856722,6.688249,1.2145638
Czechia,CZE,2021,-3.690809,3.874147,7.1735263,2.289629,9.952569,-13.958388,12.411356,3.224802
Czechia,CZE,1966,,-0.29439926,4.6556473,,10.404706,,-5.7425737,
Czechia,CZE,1967,,-3.293407,20.12136,,11.276329,,-9.873951,
Czechia,CZE,1968,,3.5141945,23.314022,,10.451746,,-22.610718,
Czechia,CZE,1969,,3.9365768,9.663593,,7.288182,,-18.373495,
Czechia,CZE,1970,,1.2361169,9.850561,,20.200205,,42.804432,
Czechia,CZE,1971,,4.1859865,24.243366,,10.094965,,-29.369444,
Czechia,CZE,1972,,-1.4255047,8.593666,,9.412336,,4.635775,
Czechia,CZE,1973,,-2.1494925,9.823788,,12.426292,,-14.477855,
Czechia,CZE,1974,,-0.37014484,21.922504,,2.535379,,68.27013,
Czechia,CZE,1975,,2.1348834,14.485073,,10.342419,,-0.27487874,
Czechia,CZE,1976,,1.9505501,10.404587,,5.697274,,-20.286661,
Czechia,CZE,1977,,2.1614313,13.646233,,4.619932,,36.030434,
Czechia,CZE,1978,,0.38973093,12.052131,,3.4856558,,-6.964922,
Czechia,CZE,1979,,0.030255318,12.196875,,1.6323566,,25.300539,
Czechia,CZE,1980,,-3.0972779,15.188932,,-6.9963336,,4.6227574,
Czechia,CZE,1981,,-0.4057169,0.3196478,,-1.3873458,,-14.089197,
Czechia,CZE,1982,,0.7755637,5.9265137,,-8.404809,,-18.971378,
Czechia,CZE,1983,,-0.56229234,17.326212,,-2.0857036,,-0.8982003,
Czechia,CZE,1984,,1.8840313,6.4421535,519.5,6.3022256,,-21.571,
Czechia,CZE,1985,,-2.1714687,22.780777,93.46248,-1.8790901,,28.736519,
Czechia,CZE,1986,,-0.45229793,5.671215,156.52899,-3.956157,,12.268103,
Czechia,CZE,1987,,-1.1634648,9.084606,74.028305,0.40186644,,31.39658,
Czechia,CZE,1988,,1.1718512,0.6369829,10.419583,-3.8823605,,-14.847869,
Czechia,CZE,1989,,-3.8503945,3.2003045,5.0947905,-4.4961095,,-21.724628,
Czechia,CZE,1990,,-18.744892,3.9037943,1.3448238,-9.685284,,-29.336578,
Czechia,CZE,1991,,-8.391786,-3.5080671,-3.5995245,-16.332579,,-6.2015533,
Czechia,CZE,1992,,-6.6235723,14.536917,0.9726405,-4.1686954,,28.741968,
Czechia,CZE,1993,,-2.7178347,2.1960497,3.0775547,1.242435,,-2.3537815,
Czechia,CZE,1994,,-5.3540287,-2.3240328,2.7718425,3.4146786,,6.6471934,39.819
Czechia,CZE,1995,,0.094377995,13.167286,-5.7563424,12.693203,,37.123287,31.067966
Czechia,CZE,1996,,-0.22189617,15.081966,5.069506,4.674089,,-1.6483545,-27.901237
Czechia,CZE,1997,,-6.0408173,1.7126203,-2.7704298,-4.637867,,-13.7125435,69.17808
Czechia,CZE,1998,,-7.3053064,0.21471977,5.474627,3.2225251,,-17.834019,18.825912
Czechia,CZE,1999,,-8.885163,0.53731203,1.3583183,-0.45447946,,20.415474,16.354347
Czechia,CZE,2000,,14.250326,-2.9309273,1.7444015,-3.2881975,,4.580605,-24.304539
Czechia,CZE,2001,,-1.8590391,7.0932865,8.530533,5.8146715,,16.83731,-0.58027506
Czechia,CZE,2002,,-1.8583834,-3.3629835,27.044666,-3.1716347,700,21.324253,-3.8910508
Czechia,CZE,2003,,1.6374707,1.0327101,38.07037,7.008302,143.75,-44.502407,-0.8097112
Czechia,CZE,2004,,0.15175343,-0.6924093,1.7501593,10.193729,153.84616,45.99421,18.536938
Denmark,DNK,1997,98.27571,-25.659853,4.4885635,,-3.5197914,57.64936,-0.51813126,17.241907
Denmark,DNK,1998,25.21757,-15.013343,7.8284264,,-3.2598913,45.791542,42.1875,10.504556
Denmark,DNK,1999,120.139,-15.99021,4.8596263,,-0.7537246,7.4151516,11.721611,22.329962
Denmark,DNK,2000,36.277546,-16.112131,-1.3044715,,-2.783078,40.01981,-0.98360777,-1.4635801
Denmark,DNK,2001,0,5.7013392,4.499316,,-4.087657,1.5283227,-8.609277,16.30907
Denmark,DNK,2002,6.712997,0.11912584,0.94361305,,-3.2268405,13.258636,15.2174,24.316765
Denmark,DNK,2003,18.655025,36.43869,1.0985613,,-3.29296,14.022005,-33.333336,32.68708
Denmark,DNK,2004,21.023798,-23.347927,-0.47581196,,-1.7677426,18.3846,25,16.740644
Denmark,DNK,2005,17.522644,-15.626753,-3.960663,,0.95050335,0.46920776,-15.094334,9.052456
Denmark,DNK,2006,2.4421692,51.743973,1.8792748,,1.8726349,-7.651067,3.9999962,-3.2858193
Denmark,DNK,2007,12.672496,-17.31835,-10.368055,,0.5987406,17.407476,20.51283,1.1438131
Denmark,DNK,2008,5.1225066,-11.926585,0.4769206,,-1.9618928,-3.394127,-8.510637,1.143539
Denmark,DNK,2009,43.008484,-1.6193271,-3.9571106,,-10.062229,-2.9922962,-26.744192,5.72145
Denmark,DNK,2010,64.296295,-4.9264374,13.118351,,0.97174644,16.202986,9.215176,38.36067
Denmark,DNK,2011,145.58163,-15.509528,-16.138458,,-3.209436,25.15886,-18.274801,-4.765111
Denmark,DNK,2012,586.43286,-23.625065,-6.6034374,,-7.2129607,5.072093,3.589654,1.6224027
Denmark,DNK,2013,398.3017,30.843687,-5.6770983,,-0.39144158,8.309067,-23.20776,-2.980262
Denmark,DNK,2014,15.066433,-18.841022,-14.109003,,0.46976805,17.577803,12.543988,-0.27008653
Denmark,DNK,2015,1.4683723,-34.190876,0.60236454,,1.1090875,8.063531,19.385696,-2.3530543
Denmark,DNK,2016,23.089266,21.162247,1.6922355,,-1.7603397,-9.561682,6.8864465,15.345669
Denmark,DNK,2017,1.0360003,-25.189829,-4.4287863,,-0.8756101,15.633785,-7.26434,28.962767
Denmark,DNK,2018,26.81179,1.8455029,-2.9608548,,0.985837,-5.940759,-16.847998,-5.7367983
Denmark,DNK,2019,1.0804534,-43.000538,-7.151842,,0.25900602,16.169512,14.089716,1.0068774
Denmark,DNK,2020,22.554695,-12.817925,-19.849342,,-17.134756,1.1169195,0.6428838,-0.4292369
Denmark,DNK,2021,8.249378,39.26134,-0.28722286,,0.4021883,-1.8276453,-4.4262705,47.44147
Denmark,DNK,1966,,13.336575,,,13.89823,,3.9999962,
Denmark,DNK,1967,,-14.384567,,,5.760753,,-3.8461566,
Denmark,DNK,1968,,-10.400182,,,8.6946125,,-16.000002,
Denmark,DNK,1969,,-8.658862,,,20.230854,,4.7619104,
Denmark,DNK,1970,,-20.014984,,,11.233246,,9.090912,
Denmark,DNK,1971,,-38.803745,,,-1.2771428,,0,
Denmark,DNK,1972,,2.1634698,,,5.8001637,,0,
Denmark,DNK,1973,,53.268433,,,-7.536191,,0,
Denmark,DNK,1974,,-5.535567,,,-9.464275,,0,
Denmark,DNK,1975,,-3.522557,,,-1.1640847,,-12.5,
Denmark,DNK,1976,,38.934387,,,6.3979983,,-9.523809,
Denmark,DNK,1977,,15.034569,,,-0.13017654,,36.84211,
Denmark,DNK,1978,,10.172033,,,-0.23291111,,3.8461566,
Denmark,DNK,1979,,19.254732,,,-4.34556,100,7.407403,
Denmark,DNK,1980,,42.717518,,,-14.6114235,75,17.586208,
Denmark,DNK,1981,,-20.075804,,,-5.8041573,0,4.10558,
Denmark,DNK,1982,,20.628881,,,-13.851291,76.19048,-14.647889,
Denmark,DNK,1983,,-4.499662,,,-5.396694,46.486485,10.561061,
Denmark,DNK,1984,,5.4006815,707.1428,,-1.1437297,22.509216,-9.850746,0
Denmark,DNK,1985,,21.88363,469.91147,,3.0557156,54.819275,-1.6556323,9.0909
Denmark,DNK,1986,,1.153791,78.260864,,-1.320535,144.35797,-3.7037015,41.666676
Denmark,DNK,1987,,-1.8407702,26.916386,,-7.891822,38.37581,2.7972102,19.607841
Denmark,DNK,1988,,-6.4347267,21.962929,,-0.5986154,67.83659,11.564625,31.14754
Denmark,DNK,1989,,-17.816322,6.5841317,,-3.7152767,46.86322,-30.182928,57.500004
Denmark,DNK,1990,,9.701002,6.599796,,-2.0422697,42.46031,22.270739,66.666664
Denmark,DNK,1991,,35.633587,15.430093,,1.4558792,21.268236,-9.285718,69.047615
Denmark,DNK,1992,,-16.705204,5.146563,,-0.8919358,23.685991,9.055114,46.76057
